time_h	normalized_N_availability	model_growth_capacity_h-1	model_PHB_capacity_g_gDW_h	phase	source_model_SHA256	method
32.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
33.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
33.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
33.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
33.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
34.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
34.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
34.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
34.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
35.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
35.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
35.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
35.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
36.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
36.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
36.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
36.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
37.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
37.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
37.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
37.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
38.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
38.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
38.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
38.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
39.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
39.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
39.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
39.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
40.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
40.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
40.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
40.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
41.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
41.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
41.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
41.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
42.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
42.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
42.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
42.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
43.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
43.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
43.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
43.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
44.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
44.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
44.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
44.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
45.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
45.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
45.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
45.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
46.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
46.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
46.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
46.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
47.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
47.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
47.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
47.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
48.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
48.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
48.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
48.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
49.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
49.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
49.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
49.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
50.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
50.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
50.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
50.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
51.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
51.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
51.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
51.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
52.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
52.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
52.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
52.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
53.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
53.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
53.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
53.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
54.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
54.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
54.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
54.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
55.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
55.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
55.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
55.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
56.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
56.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
56.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
56.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
57.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
