N_fraction_qNref,O2_fraction_qO2ref,mu_max_h-1,PHB_flux_mmol_gDW_h,PHB_capacity_g_gDW_h
0.7941176470588235,1.361904761904762,0.2281754450739636,0.810787275106562,0.2792027060556957
0.7941176470588235,1.430952380952381,0.2281754450739636,0.8107872751059816,0.2792027060554958
0.7941176470588235,1.5,0.2281754450739636,0.8107872751059813,0.2792027060554957
0.861764705882353,0.05,0.11264448807554635,0.7514661706432013,0.2587748905226928
0.861764705882353,0.11904761904761905,0.12648151620589781,0.7792848311686321,0.26835452446123015
0.861764705882353,0.1880952380952381,0.1403185443362494,0.8071034916938881,0.2779341583997073
0.861764705882353,0.2571428571428572,0.15415557246660114,0.8316178150220243,0.2863759107809843
0.861764705882353,0.3261904761904762,0.16799260059693916,0.8277238233595798,0.2850349758121049
0.861764705882353,0.3952380952380952,0.1818296287272996,0.8238298316970674,0.2836940408432021
0.861764705882353,0.4642857142857143,0.19566665685766213,0.8199358400346494,0.2823531058743319
0.861764705882353,0.5333333333333334,0.20950368498801358,0.816041848372098,0.2810121709054157
0.861764705882353,0.6023809523809525,0.22334071311836579,0.8121478567099958,0.27967123593665416
0.861764705882353,0.6714285714285715,0.23717774124872038,0.808253865047354,0.27833030096770683
0.861764705882353,0.7404761904761905,0.2476126126172977,0.805317302245832,0.2773190662013747
0.861764705882353,0.8095238095238096,0.2476126126172977,0.805317302245832,0.2773190662013747
0.861764705882353,0.8785714285714287,0.24761261261729844,0.8053173022455887,0.27731906620129093
0.861764705882353,0.9476190476190477,0.2476126126172985,0.805317302245832,0.2773190662013747
0.861764705882353,1.0166666666666668,0.2476126126172985,0.805317302245832,0.2773190662013747
0.861764705882353,1.0857142857142859,0.2476126126172985,0.805317302245832,0.2773190662013747
0.861764705882353,1.1547619047619049,0.2476126126172985,0.805317302245832,0.2773190662013747
0.861764705882353,1.223809523809524,0.24761261261729844,0.805317302245832,0.2773190662013747
0.861764705882353,1.292857142857143,0.24761261261729844,0.805317302245832,0.2773190662013747
0.861764705882353,1.361904761904762,0.24761261261729844,0.8053173022453445,0.27731906620120683
0.861764705882353,1.430952380952381,0.2476126126172982,0.8053173022453445,0.27731906620120683
0.861764705882353,1.5,0.2476126126172982,0.8053173022455719,0.2773190662012851
0.9294117647058824,0.05,0.11264448807554635,0.7514661706432013,0.2587748905226928
0.9294117647058824,0.11904761904761905,0.12648151620589781,0.7792848311685934,0.2683545244612168
0.9294117647058824,0.1880952380952381,0.1403185443362494,0.8071034916938881,0.2779341583997073
0.9294117647058824,0.2571428571428572,0.15415557246660114,0.8316178150219593,0.2863759107809619
0.9294117647058824,0.3261904761904762,0.16799260059693916,0.8277238233596039,0.28503497581211323
0.9294117647058824,0.3952380952380952,0.1818296287272996,0.8238298316972217,0.2836940408432553
0.9294117647058824,0.4642857142857143,0.19566665685766213,0.8199358400346494,0.2823531058743319
0.9294117647058824,0.5333333333333334,0.20950368498801358,0.816041848372098,0.2810121709054157
0.9294117647058824,0.6023809523809525,0.22334071311836579,0.8121478567099958,0.27967123593665416
0.9294117647058824,0.6714285714285715,0.23717774124872038,0.808253865047354,0.27833030096770683
0.9294117647058824,0.7404761904761905,0.24892396716930223,0.804948263196508,0.2771919839143495
0.9294117647058824,0.8095238095238096,0.25914262926560355,0.8020725456196213,0.27620170180957276
0.9294117647058824,0.8785714285714287,0.26704978016064407,0.7998473293835988,0.27543542634653606
0.9294117647058824,0.9476190476190477,0.26704978016064407,0.7998473293829638,0.2754354263463174
0.9294117647058824,1.0166666666666668,0.2670497801606441,0.7998473293829638,0.2754354263463174
0.9294117647058824,1.0857142857142859,0.2670497801606441,0.7998473293829638,0.2754354263463174
0.9294117647058824,1.1547619047619049,0.2670497801606441,0.7998473293829638,0.2754354263463174
0.9294117647058824,1.223809523809524,0.2670497801606438,0.7998473293833122,0.27543542634643736
0.9294117647058824,1.292857142857143,0.2670497801606438,0.7998473293833122,0.27543542634643736
0.9294117647058824,1.361904761904762,0.2670497801606438,0.7998473293833122,0.27543542634643736
0.9294117647058824,1.430952380952381,0.2670497801606438,0.799847329383464,0.27543542634648965
0.9294117647058824,1.5,0.2670497801606438,0.7998473293832307,0.27543542634640933
0.9970588235294118,0.05,0.11264448807554635,0.7514661706432013,0.2587748905226928
0.9970588235294118,0.11904761904761905,0.12648151620589781,0.7792848311686321,0.26835452446123015
0.9970588235294118,0.1880952380952381,0.1403185443362494,0.8071034916938881,0.2779341583997073
0.9970588235294118,0.2571428571428572,0.15415557246660114,0.8316178150219593,0.2863759107809619
0.9970588235294118,0.3261904761904762,0.16799260059693916,0.8277238233595798,0.2850349758121049
0.9970588235294118,0.3952380952380952,0.1818296287272996,0.8238298316970674,0.2836940408432021
